book_name,page_number,source_used,decision_reason,text
CAO - 1.pdf,11,vision_latex,vision_latex::markdown_contains_figure_placeholder,"\\contentsline {section}{\\numberline {6.9}Introduction to Multiprocessor Network Topologies}{557}
\\contentsline {section}{\\numberline {6.10}Communicating to the Outside World: Cluster Networking}{561}
\\contentsline {section}{\\numberline {6.11}Multiprocessor Benchmarks and Performance Models}{561}
\\contentsline {section}{\\numberline {6.12}Real Stuff: Benchmarking the Google TPUv3 Supercomputer and an NVIDIA Volta GPU Cluster}{572}
\\contentsline {section}{\\numberline {6.13}Going Faster: Multiple Processors and Matrix Multiply}{580}
\\contentsline {section}{\\numberline {6.14}Fallacies and Pitfalls}{583}
\\contentsline {section}{\\numberline {6.15}Concluding Remarks}{585}
\\contentsline {section}{\\numberline {6.16}Historical Perspective and Further Reading}{587}
\\contentsline {section}{\\numberline {6.17}Self-Study}{588}
\\contentsline {section}{\\numberline {6.18}Exercises}{590}
\\contentsline {chapter}{\\numberline {A}The Basics of Logic Design}{A-2}
\\contentsline {section}{\\numberline {A.1}Introduction}{A-3}
\\contentsline {section}{\\numberline {A.2}Gates, Truth Tables, and Logic Equations}{A-4}
\\contentsline {section}{\\numberline {A.3}Combinational Logic}{A-9}
\\contentsline {section}{\\numberline {A.4}Using a Hardware Description Language}{A-20}
\\contentsline {section}{\\numberline {A.5}Constructing a Basic Arithmetic Logic Unit}{A-26}
\\contentsline {section}{\\numberline {A.6}Faster Addition: Carry Lookahead}{A-37}
\\contentsline {section}{\\numberline {A.7}Clocks}{A-47}
\\contentsline {section}{\\numberline {A.8}Memory Elements: Flip-Flops, Latches, and Registers}{A-49}
\\contentsline {section}{\\numberline {A.9}Memory Elements: SRAMs and DRAMs}{A-57}
\\contentsline {section}{\\numberline {A.10}Finite-State Machines}{A-66}
\\contentsline {section}{\\numberline {A.11}Timing Methodologies}{A-71}
\\contentsline {section}{\\numberline {A.12}Field Programmable Devices}{A-77}
\\contentsline {section}{\\numberline {A.13}Concluding Remarks}{A-78}
\\contentsline {section}{\\numberline {A.14}Exercises}{A-79}
\\contentsline {chapter}{Index}{I-1}
\\contentsline {chapter}{\\numberline {B}Graphics and Computing GPUs}{B-2}
\\contentsline {section}{\\numberline {B.1}Introduction}{B-3}
\\contentsline {section}{\\numberline {B.2}GPU System Architectures}{B-7}
\\contentsline {section}{\\numberline {B.3}Programming GPUs}{B-12}
\\contentsline {section}{\\numberline {B.4}Multithreaded Multiprocessor Architecture}{B-25}
\\contentsline {section}{\\numberline {B.5}Parallel Memory System}{B-36}
\\contentsline {section}{\\numberline {B.6}Floating-point Arithmetic}{B-41}"
CAO - 1.pdf,12,vision_latex,vision_latex::markdown_contains_figure_placeholder,"\\section*{Contents}
\\subsection*{B.7 Real Stuff: The NVIDIA GeForce 8800} B-46
\\subsection*{B.8 Real Stuff: Mapping Applications to GPUs} B-55
\\subsection*{B.9 Fallacies and Pitfalls} B-72
\\subsection*{B.10 Concluding Remarks} B-76
\\subsection*{B.11 Historical Perspective and Further Reading} B-77

\\section*{Mapping Control to Hardware} C-2
\\subsection*{C.1 Introduction} C-3
\\subsection*{C.2 Implementing Combinational Control Units} C-4
\\subsection*{C.3 Implementing Finite-State Machine Control} C-8
\\subsection*{C.4 Implementing the Next-State Function with a Sequencer} C-22
\\subsection*{C.5 Translating a Microprogram to Hardware} C-28
\\subsection*{C.6 Concluding Remarks} C-32
\\subsection*{C.7 Exercises} C-33

\\section*{Survey of Instruction Set Architectures} D-2
\\subsection*{D.1 Introduction} D-3
\\subsection*{D.2 A Survey of RISC Architectures for Desktop, Server, and Embedded Computers} D-4
\\subsection*{D.3 The Intel 80×86} D-30
\\subsection*{D.4 The VAX Architecture} D-50
\\subsection*{D.5 The IBM 360/370 Architecture for Mainframe Computers} D-68
\\subsection*{D.6 Historical Perspective and References} D-74

Glossary G-1

Further Reading FR-1"
CAO - 1.pdf,13,pymupdf,pymupdf_scored_higher_than_marker,"Preface
The most beautiful thing we can experience is the mysterious. It is the source of all true art and science.
Albert Einstein, What I Believe, 1930
About This Book
We believe that learning in computer science and engineering should reflect
the current state of the field, as well as introduce the principles that are shaping computing. We also feel that readers in every specialty of computing need to appreciate the organizational paradigms that determine the capabilities, performance, energy, and, ultimately, the success of computer systems.
Modern computer technology requires professionals of every computing specialty to understand both hardware and software. The interaction between hardware and software at a variety of levels also offers a framework for understanding the fundamentals of computing. Whether your primary interest
is hardware or software, computer science or electrical engineering, the central ideas in computer organization and design are the same. Thus, our emphasis in
this book is to show the relationship between hardware and software and to focus on the concepts that are the basis for current computers.
The recent switch from uniprocessor to multicore microprocessors confirmed
the soundness of this perspective, given since the first edition. While programmers
could ignore the advice and rely on computer architects, compiler writers, and silicon engineers to make their programs run faster or be more energy-efficient without
change, that era is over. For programs to run faster, they must become parallel.
While the goal of many researchers is to make it possible for programmers to be unaware of the underlying parallel nature of the hardware they are programming,
it will take many years to realize this vision. Our view is that for at least the next decade, most programmers are going to have to understand the hardware/software interface if they want programs to run efficiently on parallel computers.
The audience for this book includes those with little experience in assembly language or logic design who need to understand basic computer organization as well as readers with backgrounds in assembly language and/or logic design who want to learn how to design a computer or understand how a system works and why it performs as it does."
CAO - 1.pdf,14,pymupdf,pymupdf_scored_higher_than_marker,"xii
Preface
About the Other Book
Some readers may be familiar with Computer Architecture: A Quantitative
Approach, popularly known as Hennessy and Patterson. (This book in turn is
often called Patterson and Hennessy.) Our motivation in writing the earlier book was to describe the principles of computer architecture using solid engineering fundamentals and quantitative cost/performance tradeoffs. We used an approach that combined examples and measurements, based on commercial systems, to create realistic design experiences. Our goal was to demonstrate that computer architecture could be learned using quantitative methodologies instead of a
descriptive approach. It was intended for the serious computing professional who wanted a detailed understanding of computers.
A majority of the readers for this book do not plan to become computer
architects. The performance and energy efficiency of future software systems will
be dramatically affected, however, by how well software designers understand the
basic hardware techniques at work in a system. Thus, compiler writers, operating system designers, database programmers, and most other software engineers need a firm grounding in the principles presented in this book. Similarly,
hardware designers must understand clearly the effects of their work on software applications.
Thus, we knew that this book had to be much more than a subset of the material in Computer Architecture, and the material was extensively revised to match the
different audience. We were so happy with the result that the subsequent editions of
Computer Architecture were revised to remove most of the introductory material;
hence, there is much less overlap today than with the first editions of both books.
Why a RISC-V Edition?
The choice of instruction set architecture is clearly critical to the pedagogy of a computer architecture textbook. We didn’t want an instruction set that required describing unnecessary baroque features for someone’s first instruction set, no
matter how popular it is. Ideally, your initial instruction set should be an exemplar, just like your first love. Surprisingly, you remember both fondly.
Since there were so many choices at the time, for the first edition of Computer
Architecture: A Quantitative Approach, we invented our own RISC-style instruction
set. Given the growing popularity and the simple elegance of the MIPS instruction
set, we switched to it for the first edition of this book and to later editions of the other book. MIPS has served us and our readers well.
It’s been many years since we made that switch, and while billions of chips that use MIPS continue to be shipped, they are typically in found embedded devices
where the instruction set is nearly invisible. Thus, for a while now it’s been hard to find a real computer on which readers can download and run MIPS programs.
The good news is that an open instruction set that adheres closely to the RISC
principles has recently debuted, and it is rapidly gaining a following. RISC-V, which
was developed originally at UC Berkeley, not only cleans up the quirks of the MIPS"
CAO - 1.pdf,15,pymupdf,pymupdf_scored_higher_than_marker,"Preface xiii
instruction set, but it offers a simple, elegant, modern take on what instruction sets should look like in 2020.
Moreover, because it is not proprietary, there are open-source RISC-V
simulators, compilers, debuggers, and so on easily available and even open-source
RISC-V implementations available written in hardware description languages.
Moreover, 2020 saw the introduction of low-cost boards based on RISC-V that are
the equivalent of the Raspberry Pi, which is not the case for MIPS. Readers will not
only benefit from studying these RISC-V designs, they will be able to modify them and go through the implementation process in order to understand the impact of their hypothetical changes on performance, die size, and energy.
This is an exciting opportunity for the computing industry as well as for education,
and thus at the time of this writing more than 300 companies have joined the RISC-V
foundation. This sponsor list includes virtually all the major players except for ARM and Intel, including Alibaba, Amazon, AMD, Google, Hewlett Packard Enterprise,
IBM, Microsoft, NVIDIA, Qualcomm, Samsung, and Western Digital.
It is for these reasons that we wrote a RISC-V edition of this book, and we switched Computer Architecture: A Quantitative Approach to RISC-V as well.
With this edition of the RISC-V version, we switched from 64-bit RV64 to 32-bit
RV32. Instructors found that the extra complexity of a 64-bit instruction set made
it harder on the students. RV32 reduces the core architecture by 10 instructions—
dropping ld, sd, lwu, addw, subw, addwi, sllw, srlw, sllwiw, srliw—and they don’t
have to understand operations on the lower 32 bits of a 64-bit register. We also can
largely ignore doublewords and just use words in the text. in this edition we also hid the odd-looking SB and UJ formats until Chapter 4. We explain the hardware savings of the swirled bit orderings in the immediate fields of SB and UJ later since that chapter is where we show the datapath hardware. Just as we did for the sixth MIPS addition, we added an online section showing a multiple-clock- cycle implementation for this edition, but we modified it to match RISC-V. Some
faculty prefer to go through the multicycle implementation after the single-cycle implementation before introducing pipelining.
The only changes for the RISC-V edition from the MIPS edition are those
associated with the change in instruction sets, which primarily affects Chapter 2,
Chapter 3, the virtual memory section in Chapter 5, and the short VMIPS example in Chapter 6. In Chapter 4, we switched to RISC-V instructions, changed several
figures, and added a few “Elaboration” sections, but the changes were simpler than
we had feared. Chapter 1 and most of the appendices are virtually unchanged. The extensive online documentation and combined with the magnitude of RISC-V
make it difficult to come up with a replacement for the MIPS version of Appendix
A (“Assemblers, Linkers, and the SPIM Simulator” in the MIPS Sixth Edition).
Instead, Chapters 2, 3, and 5 include quick overviews of the hundreds of RISC-V
instructions outside of the core RISC-V instructions that we cover in detail in the rest of the book.
The current plan is to continue revisiing both the MIPS and RISC-V versions of this book, as we did in 2020."
CAO - 1.pdf,16,pdfplumber,pdfplumber_scored_higher_than_marker,"xiv Preface
Changes for the Second Edition
There is arguably been more change in the technology and business of computer architecture since the fifth edition than there were for the first five:
● The slowing of Moore’s Law. After 50 years of biannual doubling of the number of transistors per chip, Gordon Moore’s prediction no longer holds.
Semiconductor technology will still improve, but more slowly and less predictably than in the past.
● The rise of Domain Specific Architectures (DSA). In part due to the slowing of
Moore’s Law and in part due to the end of Dennard Scaling, general purpose processors are only improving a few percent per year. Moreover, Amdahl’s
Law limits the practical benefit of increasing the number of processors per chip. In 2020, it is widely believed that the most promising path forward is
DSA. It doesn’t try to run everything well like general purpose processors, but focuses on running programs of one domain much better than conventional CPUs.
● Microarchitecture as a security attack surface. Spectre demonstrated that speculative out-of-order execution and hardware multithreading make timing based side-channel attacks practical. Moreover, these are not due to bugs that can be fixed, but a fundamental challenge to this style of processor design.
● Open instruction sets and open source implementations. The opportunities and impact of open source software have come to computer architecture.
Open instruction sets like RISC-V enables organizations to build their own processors without first negotiating a license, which has enabled open-source implementations that are shared to freely download and use as well as proprietary implementations of RISC-V. Open-source software and hardware are a boon to academic research and instruction, allowing students to see and enhance industrial strength technology.
● The re-virticalization of the information technology industry. Cloud computing has led to no more than a half-dozen companies that provide computing infrastructure for everyone to use. Much like IBM in the 1960s and 1970s, these companies determine both the software stack and the hardware that they deploy. The changes above have led to some of these
“hyperscalers” developing their own DSA and RISC-V chips for deployment in their clouds."
CAO - 1.pdf,17,pypdf,pypdf_scored_higher_than_marker,"Preface xv
Chapter or Appendix Sections Software focus Hardware focus
1. Computer Abstractions and Technology
1.1 to 1.12
1.13 (History)
3. Arithmetic for Computers
3.1 to 3.5
3.11 (History)
4. The Processor
4.1 (Overview)
4.2 (Logic Conventions)
4.3 to 4.4 (Simple Implementation)
D. RISC Instruction-Set Architectures D.1 to D.6
2. Instructions: Language of the Computer
2.1 to 2.14
2.15 (Compilers & Java)
2.16 to 2.22
2.23 (History)
4.6 (Pipelining Overview)
4.5 (Multicycle Implementation)
4.7 (Pipelined Datapath)
4.8 to 4.10 (Hazards, Exceptions)
4.11 to 4.13 (Parallel, Real Stuff)
4.17 (History)
A. The Basics of Logic Design A.1 to A.13
C. Mapping Control to Hardware C.1 to C.6
B.1 to B.11
Read carefully
Review or read
Read if have time
Read for culture
Reference
4.14 (Verilog Pipeline Control)
5. Large and Fast: Exploiting
Memory Hierarchy
5.1 to 5.10
5.17 (History)
4.15 to 4.16 (Fallacies)
6. Parallel Process from Client to Cloud
6.1 to 6.9
6.10 (Clusters)
6.11 to 6.15
6.16 (History)
3.6 to 3.8 (Subword Parallelism)
3.9 to 3.10 (Fallacies)
5.13 to 5.16
B. Graphics Processor Units
5.12 (Verilog Cache Controller)
5.11 (Redundant Arrays of
Inexpensive Disks)"
CAO - 1.pdf,18,pypdf,pypdf_scored_higher_than_marker,"xvi Preface
The second edition of COD (RISC-V edition) reflects these recent changes,
updates all the examples and figures, responds to requests of instructors, plus adds a pedagogic improvement inspired by textbooks I used to help my grandchildren with their math classes.
The Going Faster section is now in every chapter. It starts with a Python version in Chapter 1, whose poor performance inspires learning C and then rewriting mat rix multiply in C in Chapter 2. The remaining chapters accelerate matrix multiply by leveraging data-level parallelism, instruction-level parallelism, thread-level parallelism, and by adjusting memory accesses to match the memory hierarchy of a modern server. This computer has 512-bit SIMD operations, speculative out-of-order execution, three levels of caches, and 48 cores. All four optimizations add only 21 lines of C code yet speedup matrix
multiply by almost 50,000, cutting it from nearly 6 hours in Python to less than
1 second in optimized C. If I were a student again, this running example would inspire me to use C and learn the underlying hardware concepts of this book.
With this edition, every chapter has a Self-Study section that asks thought provoking questions and supplies the answers afterwards to help you evaluate if you follow the material on your own.
Besides explaining that Moore’s Law and Dennard Scaling no longer hold, we’ve de-emphasized Moore’s Law as a change agent that was prominent in the fifth edition.
Chapter 2 has more material to emphasize that binary data has no inherent meaning—the program determines the data type—not an easy concept for beg inners to grasp.
● Chapter 2 also includes a short description of the MIPS as a contrasting instruction set to RISC-V alongside ARMv7, ARMv8, and x86. (There is also a companion version of this book based on MIPS instead of RISC-V , and we’re updating that with the other changes as well.)
The benchmark example of Chapter 2 is upgraded to SPEC2017 from SPEC2006.
● At instructors’ request, we’ve restored the multi-cycle implementation of RISC-V as an online section in Chapter 4 between the single-cycle implementation and the pipelined implementation. Some instructors find these three steps an easier path to teach pipelining.
The Putting It All Together examples of Chapters 4 and 5 were updated to the recent ARM A53 microarchitecture and the Intel i7 6700 Skyelake microarchitecture.
The Fallacies and Pitfalls Sections of Chapters 5 and 6 added pitfalls around hardware security attacks of Row Hammer and Spectre.
● Chapter 6 has a new section introducing DSAs using Google’s Tensor
Processing Unit (TPU) version 1. Chapter
’s Putting it All Together section"
CAO - 1.pdf,19,pypdf,pypdf_scored_higher_than_marker,"Preface xvii is updated to compare Google’s TPUv3 DSA supercomputer to a cluster of
NVIDIA Volta GPUs.
Finally, we updated all the exercises in the book.
While some elements changed, we have preserved useful book elements
from prior editions. To make the book work better as a reference, we still place
definitions of new terms in the margins at their first occurrence. The book element called “Understanding Program Performance” sections helps readers understand the performance of their programs and how to improve it, just as the “Hardware/
Software Interface” book element helped readers understand the tradeoffs at this
interface. “The Big Picture” section remains so that the reader sees the forest despite
all the trees. “Check Y ourself ” sections help readers to confirm their comprehension
of the material on the first time through with answers provided at the end of each chapter. This edition still includes the green RISC-V reference card, which was inspired by the “Green Card” of the IBM System/360. This card has been updated and should be a handy reference when writing RISC-V assembly language programs.
Instructor Support
We have collected a great deal of material to help instructors teach courses using
this book. Solutions to exercises, figures from the book, lecture slides, and other
materials are available to instructors who register with the publisher. In addition, the companion Web site provides links to a free RISC-V software. Check the publisher’s website for more information:
Concluding Remarks
If you read the following acknowledgments section, you will see that we went to great lengths to correct mistakes. Since a book goes through many printings, we
have the opportunity to make even more corrections. If you uncover any remaining, resilient bugs, please contact the publisher.
This edition is the fourth break in the long-standing collaboration between
Hennessy and Patterson, which started in 1989. The demands of running one of
the world’s great universities meant that President Hennessy could no longer had
the tme the substantial commitment to create a new edition. The remaining author
felt once again like a tightrope walker without a safety net. Hence, the people in the acknowledgments and Berkeley colleagues played an even larger role in shaping
the contents of this book. Nevertheless, this time around there is only one author to blame for the new material in what you are about to read.
Acknowledgments for the Second Edition
With every edition of this book, we are very fortunate to receive help from many
readers, reviewers, and contributors. Each of these people has helped to make this book better."
CAO - 1.pdf,20,pypdf,pypdf_scored_higher_than_marker,"xviii Preface
We are grateful for the assistance of Khaled Benkrid and his colleagues at
ARM Ltd., who carefully reviewed the ARM-related material and provided helpful feedback.
Special thanks goes to Dr. Rimas Avizenis, who developed the various versions of
matrix multiply and supplied the performance numbers as well. I deeply appreciate
his continued help after he has graduated from UC Berkeley. As I worked with his
father while I was a graduate student at UCLA, it was a nice symmetry to work with
Rimas when he was a graduate student at UC Berkeley.
I also wish to thank my longtime collaborator Randy Katz of UC Berkeley, who
helped develop the concept of great ideas in computer architecture as part of the extensive revision of an undergraduate class that we did together.
I’ d like to thank David Kirk, John Nickolls, and their colleagues at NVIDIA
(Michael Garland, John Montrym, Doug Voorhies, Lars Nyland, Erik Lindholm,
Paulius Micikevicius, Massimiliano Fatica, Stuart Oberman, and Vasily Volkov) for writing the first in-depth appendix on GPUs. I’ d like to express again my appreciation to Jim Larus, recently named Dean of the School of Computer and
Communications Science at EPFL, for his willingness in contributing his expertise on assembly language programming, as well as for welcoming readers of this book with regard to using the simulator he developed and maintains.
I am also very grateful to Jason Bakos of the University of South Carolina, who updated and created new exercises, based on the exercises created by Perry
Alexander (The University of Kansas); Javier Bruguera (Universidade de Santiago de Compostela); Matthew Farrens (University of California, Davis); Zachary
Kurmas (Grand Valley State University); David Kaeli (Northeastern University);
Nicole Kaiyan (University of Adelaide); John Oliver (Cal Poly, San Luis Obispo);
Milos Prvulovic (Georgia Tech); Jichuan Chang (Google); Jacob Leverich
(Stanford); Kevin Lim (Hewlett-Packard); and Partha Ranganathan (Google).
Additional thanks goes to Jason Bakos for updating the lecture slides, based on updated slides from Peter Ashenden (Ashenden Design Pty Ltd).
I am grateful to the many instructors who have answered the publisher’s surveys, reviewed our proposals, and attended focus groups. They include the following
individuals: Focus Groups: Bruce Barton (Suffolk County Community College), Jeff
Braun (Montana Tech), Ed Gehringer (North Carolina State), Michael Goldweber
(Xavier University), Ed Harcourt (St. Lawrence University), Mark Hill (University of Wisconsin, Madison), Patrick Homer (University of Arizona), Norm Jouppi
(HP Labs), Dave Kaeli (Northeastern University), Christos Kozyrakis (Stanford
University), Jae C. Oh (Syracuse University), Lu Peng (LSU), Milos Prvulovic
(Georgia Tech), Partha Ranganathan (HP Labs), David Wood (University of
Wisconsin), Craig Zilles (University of Illinois at Urbana-Champaign). Surveys and Reviews: Mahmoud Abou-Nasr (Wayne State University), Perry Alexander
(The University of Kansas), Behnam Arad (Sacramento State University), Hakan
Aydin (George Mason University), Hussein Badr (State University of New Y ork at
Stony Brook), Mac Baker (Virginia Military Institute), Ron Barnes (George Mason
University), Douglas Blough (Georgia Institute of Technology), Kevin Bolding
(Seattle Pacific University), Miodrag Bolic (University of Ottawa), John Bonomo"
CAO - 1.pdf,21,pypdf,pypdf_scored_higher_than_marker,"Preface xix
(Westminster College), Jeff Braun (Montana Tech), Tom Briggs (Shippensburg
University), Mike Bright (Grove City College), Scott Burgess (Humboldt State
University), Fazli Can (Bilkent University), Warren R. Carithers (Rochester
Institute of Technology), Bruce Carlton (Mesa Community College), Nicholas
Carter (University of Illinois at Urbana-Champaign), Anthony Cocchi (The City
University of New Y ork), Don Cooley (Utah State University), Gene Cooperman
(Northeastern University), Robert D. Cupper (Allegheny College), Amy Csizmar
Dalal (Carleton College), Daniel Dalle (Université de Sherbrooke), Edward W .
Davis (North Carolina State University), Nathaniel J. Davis (Air Force Institute of
Technology), Molisa Derk (Oklahoma City University), Andrea Di Blas (Stanford
University), Nathan B. Doge (The University of Texas at Dallas), Derek Eager
(University of Saskatchewan), Ata Elahi (Souther Connecticut State University),
Ernest Ferguson (Northwest Missouri State University), Rhonda Kay Gaede (The
University of Alabama), Etienne M. Gagnon (L ’Université du Québec à Montréal),
Costa Gerousis (Christopher Newport University), Paul Gillard (Memorial
University of Newfoundland), Michael Goldweber (Xavier University), Georgia
Grant (College of San Mateo), Paul V . Gratz (Texas A&M University), Merrill Hall
(The Master’s College), Tyson Hall (Southern Adventist University), Ed Harcourt
(St. Lawrence University), Justin E. Harlow (University of South Florida), Paul F .
Hemler (Hampden-Sydney College), Jayantha Herath (St. Cloud State University),
Martin Herbordt (Boston University), Steve J. Hodges (Cabrillo College), Kenneth
Hopkinson (Cornell University), Bill Hsu (San Francisco State University), Dalton
Hunkins (St. Bonaventure University), Baback Izadi (State University of New
Y ork—New Paltz), Reza Jafari, Abbas Javadtalab (Concordia University), Robert
W . Johnson (Colorado Technical University), Bharat Joshi (University of North
Carolina, Charlotte), Nagarajan Kandasamy (Drexel University), Rajiv Kapadia,
Ryan Kastner (University of California, Santa Barbara), E.J. Kim (Texas A&M
University), Jihong Kim (Seoul National University), Jim Kirk (Union University),
Geoffrey S. Knauth (Lycoming College), Manish M. Kochhal (Wayne State), Suzan
Koknar-Tezel (Saint Joseph’s University), Angkul Kongmunvattana (Columbus State
University), April Kontostathis (Ursinus College), Christos Kozyrakis (Stanford
University), Danny Krizanc (Wesleyan University), Ashok Kumar, S. Kumar (The
University of Texas), Zachary Kurmas (Grand Valley State University), Adrian Lauf
(University of Louisville), Robert N. Lea (University of Houston), Alvin Lebeck
(Duke University), Baoxin Li (Arizona State University), Li Liao (University of
Delaware), Gary Livingston (University of Massachusetts), Michael Lyle, Douglas
W . Lynn (Oregon Institute of Technology), Y ashwant K Malaiya (Colorado State
University), Stephen Mann (University of Waterloo), Bill Mark (University of Texas at Austin), Ananda Mondal (Claflin University), Euripedes Montagne (University of Central Florida), Tali Moreshet (Boston University), Alvin Moser (Seattle
University), Walid Najjar (University of California, Riverside), Vijaykrishnan
Narayanan (Penn State University), Danial J. Neebel (Loras College), Victor
Nelson (Auburn University), John Nestor (Lafayette College), Jae C. Oh (Syracuse
University), Joe Oldham (Centre College), Timour Paltashev, James Parkerson
(University of Arkansas), Shaunak Pawagi (SUNY at Stony Brook), Steve Pearce,"
